,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team,W,L,W/L%,GB,PS/G,PA/G,SRS,season,Team Code,Player Code,Next Pts,player_year,Pts corr,Adj Pts corr,Pts diff,pts_year,Missing_Prev_Year,Total_Games_Played,Avg_Games_Per_Year,Change_Games_Played,Significant_Drop_Games_Played,Overall_Injury_Metric,Normalized_Injury_Metric
13215,Thaddeus Young,PF,0.6153846153846154,TOR,0.6309523809523809,0.10843373493975904,0.3363844393592677,0.15748031496062992,0.13309352517985612,0.545,0.01886792452830189,0.045454545454545456,0.176,0.15702479338842976,0.1282051282051282,0.622,0.374,0.029411764705882356,0.03816793893129771,0.692,0.1911764705882353,0.14634146341463414,0.1657754010695187,0.09859154929577464,0.3333333333333333,0.022222222222222223,0.14035087719298245,0.26666666666666666,0.12188365650969529,2023,Toronto Raptors,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.2857142857142857,0.7989690721649483,0.590717299578059,0.6144259818731118,2022-2023,32,2591,,15,-0.5059234138252882,322.842378447262,0.7096774193548387,0.4465806711229348,0,13.369047619047619,0.8355654761904762,0.023809523809523725,0,1.4276041666666668,0.7212998928767387
13220,Thanasis Antetokounmpo,PF,0.4615384615384617,MIL,0.42857142857142855,0.0,0.12814645308924483,0.03937007874015748,0.043165467625899276,0.435,0.0,0.015151515151515152,0.0,0.04132231404958678,0.042735042735042736,0.526,0.29,0.029411764705882356,0.04580152671755725,0.5,0.05882352941176471,0.06504065040650407,0.0641711229946524,0.028169014084507046,0.03333333333333333,0.022222222222222223,0.05263157894736842,0.09999999999999999,0.038781163434903045,2023,Milwaukee Bucks,0.7727272727272727,0.23809523809523808,0.7665816326530611,0.0,0.902061855670103,0.630801687763713,0.6907099697885196,2022-2023,17,2592,,4,-0.46780870535126945,1328.2960379743945,0.38888888888888884,0.14209384990275198,0,1.8928571428571428,0.37857142857142856,-0.130952380952381,0,0.18785714285714286,0.12270229313453113
13225,Theo Pinson,SG,0.34615384615384626,DAL,0.46428571428571425,0.012048192771084338,0.18535469107551486,0.06299212598425197,0.07913669064748202,0.356,0.11320754716981132,0.12121212121212122,0.355,0.01652892561983471,0.02564102564102564,0.36,0.32199999999999995,0.029411764705882356,0.022900763358778626,0.846,0.04411764705882353,0.10569105691056911,0.08556149732620322,0.08450704225352113,0.06666666666666667,0.0,0.05263157894736842,0.15,0.06648199445983378,2023,Dallas Mavericks,0.4696969696969697,0.5555555555555556,0.4553571428571429,0.23214285714285712,0.8324742268041234,0.6476793248945145,0.5490936555891238,2022-2023,7,2594,,4,-0.5074617408322595,1285.299097179947,0.9599999999999997,0.24358945697614623,0,1.4523809523809523,0.29047619047619044,0.25,0,0.24928571428571428,0.1523623727366945
13249,Thomas Bryant,C,0.2692307692307693,DEN,0.6904761904761905,0.3132530120481928,0.41876430205949655,0.30708661417322836,0.2266187050359712,0.623,0.07547169811320756,0.07575757575757576,0.441,0.2892561983471075,0.2264957264957265,0.658,0.43933333333333335,0.15686274509803924,0.1603053435114504,0.738,0.22058823529411764,0.3495934959349593,0.3048128342245989,0.035211267605633804,0.09999999999999999,0.1111111111111111,0.10526315789473684,0.2833333333333333,0.27146814404432135,2023,Denver Nuggets,0.696969696969697,0.31746031746031744,0.6887755102040817,0.0,0.8737113402061851,0.6139240506329111,0.6691842900302114,2022-2023,8,2597,,5,0.386191122933355,-887.9821219980943,1.3243243243243243,0.994656949319264,0,2.6547619047619047,0.44246031746031744,0.380952380952381,0,0.42400793650793656,0.23672498933121994
13271,Théo Maledon,PG,0.11538461538461542,CHO,0.5119047619047619,0.08433734939759037,0.44393592677345534,0.1811023622047244,0.20863309352517984,0.402,0.11320754716981132,0.16666666666666669,0.295,0.14049586776859505,0.15384615384615385,0.465,0.30466666666666664,0.13725490196078433,0.1297709923664122,0.851,0.04411764705882353,0.2032520325203252,0.1497326203208556,0.24647887323943662,0.26666666666666666,0.06666666666666667,0.22807017543859648,0.2333333333333333,0.18559556786703602,2023,Charlotte Hornets,0.30303030303030304,0.7301587301587302,0.28443877551020413,0.30357142857142855,0.7499999999999996,0.7130801687763713,0.3319486404833837,2022-2023,4,2605,,2,-0.9148074042510734,4258.428466788747,0.943661971830986,0.6800205673917417,0,1.869047619047619,0.623015873015873,-0.08333333333333337,0,0.2242063492063492,0.14025308959162522
13334,Tim Hardaway Jr.,SF,0.4615384615384617,DAL,0.8333333333333334,0.5421686746987953,0.6933638443935927,0.3779527559055118,0.42805755395683454,0.401,0.5660377358490567,0.5833333333333334,0.385,0.1487603305785124,0.1794871794871795,0.431,0.35133333333333333,0.17647058823529416,0.17557251908396945,0.77,0.04411764705882353,0.2601626016260163,0.18716577540106952,0.1267605633802817,0.2333333333333333,0.044444444444444446,0.14035087719298245,0.2833333333333333,0.3988919667590028,2023,Dallas Mavericks,0.4696969696969697,0.5555555555555556,0.4553571428571429,0.23214285714285712,0.8324742268041234,0.6476793248945145,0.5490936555891238,2022-2023,7,2613,,9,0.5688350541741412,-725.6059951045344,1.0140845070422537,1.4615367418568777,0,7.7023809523809526,0.7702380952380953,0.3452380952380953,0,0.9508333333333333,0.4910965764102385
13400,Tobias Harris,SF,0.4615384615384617,PHI,0.8690476190476191,0.8915662650602411,0.7528604118993134,0.4488188976377953,0.41007194244604317,0.501,0.3207547169811321,0.33333333333333337,0.389,0.3305785123966942,0.29914529914529914,0.57,0.3833333333333333,0.1470588235294118,0.1297709923664122,0.876,0.1323529411764706,0.39024390243902435,0.3048128342245989,0.17605633802816903,0.3,0.1111111111111111,0.21052631578947367,0.3333333333333333,0.40720221606648194,2023,Philadelphia 76ers,0.7121212121212122,0.30158730158730157,0.7053571428571429,0.05357142857142857,0.858247422680412,0.5801687763713081,0.7194108761329305,2022-2023,26,2627,,11,0.6720299448360502,-726.8003853401882,0.8546511627906976,1.4919854239788957,0,9.702380952380953,0.808531746031746,0.011904761904761973,0,1.0546626984126986,0.5412293918359883
13528,Tony Bradley,C,0.2692307692307693,CHI,0.13095238095238093,0.0,0.06407322654462241,0.03937007874015748,0.03597122302158273,0.5,0.05660377358490566,0.030303030303030304,0.6,0.024793388429752067,0.02564102564102564,0.429,0.41666666666666663,0.029411764705882356,0.022900763358778626,1.0,0.014705882352941178,0.06504065040650407,0.0481283422459893,0.007042253521126762,0.03333333333333333,0.022222222222222223,0.017543859649122806,0.03333333333333333,0.0443213296398892,2023,Chicago Bulls,0.5,0.5238095238095237,0.4872448979591837,0.3214285714285714,0.804123711340206,0.5991561181434597,0.6061178247734139,2022-2023,5,2649,,5,-0.052748739066842444,122.63202687389754,0.5333333333333333,0.16239297131743086,0,2.0595238095238093,0.3432539682539682,-0.511904761904762,1,0.38670634920634916,0.21871434667874343
13621,Torrey Craig,PF,0.5384615384615385,PHO,0.9285714285714286,0.7228915662650602,0.5652173913043478,0.22834645669291337,0.2266187050359712,0.456,0.24528301886792456,0.24242424242424243,0.395,0.1322314049586777,0.13247863247863248,0.518,0.3706666666666667,0.03921568627450981,0.04580152671755725,0.711,0.2647058823529412,0.2926829268292683,0.2887700534759358,0.1056338028169014,0.19999999999999998,0.17777777777777778,0.15789473684210525,0.3833333333333333,0.20498614958448755,2023,Phoenix Suns,0.5757575757575758,0.44444444444444436,0.5650510204081632,0.05357142857142857,0.8170103092783503,0.5949367088607591,0.6329305135951662,2022-2023,27,2665,,5,0.9158209701460642,-0.0,1.1212121212121215,0.7510674923431178,0,4.440476190476191,0.7400793650793651,0.011904761904761973,0,0.5216269841269842,0.28385922435791366
13660,Trae Young,PG,0.23076923076923084,ATL,0.8571428571428571,0.8795180722891567,0.7963386727688786,0.6456692913385826,0.6834532374100719,0.429,0.39622641509433965,0.4772727272727273,0.335,0.5041322314049587,0.5427350427350427,0.476,0.3233333333333333,0.7647058823529412,0.6717557251908398,0.886,0.11764705882352942,0.17886178861788618,0.16042780748663102,0.7183098591549295,0.3666666666666667,0.022222222222222223,0.719298245614035,0.2333333333333333,0.7257617728531855,2023,Atlanta Hawks,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.05357142857142857,0.9407216494845358,0.7320675105485228,0.5664652567975831,2022-2023,0,2670,,4,0.5042397127458048,-1352.8751492969943,0.9225352112676056,2.6591849053229297,0,4.142857142857142,0.8285714285714285,-0.0357142857142857,0,0.4864285714285714,0.26686407538690654
13706,Tre Jones,PG,0.1923076923076924,SAS,0.7976190476190477,0.783132530120482,0.6681922196796338,0.39370078740157477,0.3920863309352518,0.459,0.1320754716981132,0.17424242424242423,0.285,0.3636363636363637,0.3675213675213675,0.506,0.32599999999999996,0.21568627450980396,0.19083969465648856,0.86,0.11764705882352942,0.22764227642276422,0.1925133689839572,0.4647887323943662,0.43333333333333335,0.022222222222222223,0.2807017543859649,0.2333333333333333,0.3573407202216066,2023,San Antonio Spurs,0.2272727272727273,0.8095238095238095,0.2066326530612245,0.5178571428571428,0.8015463917525771,0.8375527426160336,0.18353474320241692,2022-2023,30,2682,,2,0.9826491405444208,-0.0,2.15,1.309293331246786,0,2.0357142857142856,0.6785714285714285,-0.011904761904761862,0,0.26785714285714285,0.16132937354665086
13708,Tre Mann,PG,0.11538461538461542,OKC,0.7857142857142857,0.060240963855421686,0.40503432494279173,0.22834645669291337,0.2697841726618705,0.393,0.22641509433962265,0.2878787878787879,0.315,0.14049586776859505,0.15384615384615385,0.475,0.31599999999999995,0.05882352941176471,0.06106870229007634,0.764,0.05882352941176471,0.15447154471544713,0.1229946524064171,0.1267605633802817,0.19999999999999998,0.044444444444444446,0.15789473684210525,0.25,0.21329639889196675,2023,Oklahoma City Thunder,0.5,0.5238095238095237,0.4872448979591837,0.23214285714285712,0.9175257731958761,0.6962025316455698,0.5906344410876133,2022-2023,24,2683,,1,-0.9999999999999998,7290.999999999998,0.7403846153846153,0.7815161744651359,0,1.4880952380952381,0.7440476190476191,0.08333333333333337,0,0.24821428571428572,0.15184504576688934
13722,Trendon Watford,PF,0.15384615384615397,POR,0.7261904761904762,0.14457831325301207,0.437070938215103,0.22834645669291337,0.18705035971223022,0.56,0.07547169811320756,0.07575757575757576,0.391,0.2066115702479339,0.1794871794871795,0.602,0.3993333333333333,0.11764705882352942,0.12213740458015268,0.72,0.10294117647058823,0.2601626016260163,0.2032085561497326,0.147887323943662,0.16666666666666666,0.044444444444444446,0.1929824561403509,0.31666666666666665,0.20498614958448755,2023,Portland Trail Blazers,0.3939393939393939,0.6349206349206349,0.37755102040816324,0.3571428571428571,0.8118556701030926,0.7172995780590719,0.404833836858006,2022-2023,28,2688,,1,-1.0000000000000024,7331.500000000018,0.9736842105263159,0.7510674923431178,0,1.2857142857142856,0.6428571428571428,0.16666666666666663,0,0.24285714285714283,0.14925841091786343
13725,Trent Forrest,SG,0.23076923076923084,ATL,0.26190476190476186,0.03614457831325302,0.2745995423340961,0.08661417322834647,0.09352517985611511,0.417,0.0,0.007575757575757576,0.0,0.09090909090909093,0.10683760683760685,0.431,0.27799999999999997,0.009803921568627453,0.0076335877862595426,0.667,0.029411764705882356,0.11382113821138211,0.08556149732620322,0.11971830985915494,0.09999999999999999,0.022222222222222223,0.12280701754385963,0.11666666666666665,0.06371191135734071,2023,Atlanta Hawks,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.05357142857142857,0.9407216494845358,0.7320675105485228,0.5664652567975831,2022-2023,0,2689,,2,-0.5960395606792701,2818.075042891589,0.6969696969696969,0.2334398962688068,0,1.3095238095238093,0.43650793650793646,-0.44047619047619047,0,0.04246031746031745,0.05249910730615478
13739,Trevelin Queen,SG,0.2692307692307693,IND,0.07142857142857142,0.0,0.22883295194508008,0.07874015748031496,0.14748201438848918,0.241,0.05660377358490566,0.1590909090909091,0.133,0.05785123966942148,0.08547008547008547,0.357,0.184,0.06862745098039216,0.05343511450381679,1.0,0.16176470588235295,0.10569105691056911,0.1283422459893048,0.06338028169014084,0.09999999999999999,0.15555555555555553,0.17543859649122806,0.09999999999999999,0.08310249307479224,2023,Indiana Pacers,0.4242424242424242,0.6031746031746033,0.409438775510204,0.4107142857142857,0.8865979381443294,0.7616033755274261,0.44448640483383683,2022-2023,12,2692,,1,-1.0,7349.5,0.6976744186046512,0.30448682122018284,0,0.17857142857142855,0.08928571428571427,-0.03571428571428571,0,0.01607142857142857,0.039757535642434734
13795,Trey Lyles,PF,0.34615384615384626,SAC,0.8690476190476191,0.0,0.38672768878718533,0.19685039370078738,0.19784172661870503,0.458,0.22641509433962265,0.24242424242424243,0.363,0.11570247933884296,0.09829059829059829,0.595,0.3766666666666666,0.13725490196078433,0.1297709923664122,0.815,0.1323529411764706,0.25203252032520324,0.2192513368983957,0.06338028169014084,0.13333333333333333,0.08888888888888889,0.15789473684210525,0.21666666666666667,0.21052631578947367,2023,Sacramento Kings,0.6212121212121212,0.3968253968253968,0.610969387755102,0.0,1.0,0.7320675105485228,0.6412386706948641,2022-2023,29,2705,,7,0.2262115161864463,-409.18835634175804,0.7238095238095238,0.7713666137577965,0,6.130952380952381,0.7663690476190477,-0.011904761904761862,0,0.6861607142857143,0.36330244467475464
13797,Trey Murphy III,SF,0.15384615384615397,NOP,0.9285714285714286,0.783132530120482,0.7093821510297482,0.38582677165354334,0.3633093525179856,0.484,0.4905660377358491,0.4772727272727273,0.406,0.19008264462809915,0.1623931623931624,0.611,0.4066666666666666,0.21568627450980396,0.183206106870229,0.905,0.10294117647058823,0.22764227642276422,0.1925133689839572,0.09859154929577464,0.3666666666666667,0.1111111111111111,0.14035087719298245,0.3333333333333333,0.40166204986149584,2023,New Orleans Pelicans,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.1607142857142857,0.8376288659793811,0.6139240506329111,0.6159365558912386,2022-2023,21,2707,,1,0.9999999999999998,-0.0,2.6851851851851847,1.471686302564217,0,1.6547619047619047,0.8273809523809523,0.20238095238095244,0,0.30892857142857144,0.18116024072251594
13813,Troy Brown Jr.,SF,0.1923076923076924,LAL,0.8928571428571428,0.5421686746987953,0.5606407322654462,0.2047244094488189,0.21942446043165464,0.43,0.2641509433962264,0.28030303030303033,0.381,0.09917355371900827,0.10256410256410256,0.505,0.36333333333333334,0.03921568627450981,0.03816793893129771,0.872,0.11764705882352942,0.2601626016260163,0.2192513368983957,0.09154929577464789,0.26666666666666666,0.044444444444444446,0.10526315789473684,0.26666666666666666,0.1966759002770083,2023,Los Angeles Lakers,0.5454545454545454,0.4761904761904762,0.5331632653061225,0.08928571428571427,0.9097938144329896,0.7004219409282699,0.570619335347432,2022-2023,14,2711,,4,-0.09257848324506772,247.480801410715,1.6511627906976745,0.7206188102210993,0,3.4761904761904763,0.6952380952380952,0.11904761904761896,0,0.4528571428571429,0.25065449699967773
13850,Ty Jerome,SG,0.2692307692307693,GSW,0.5238095238095238,0.024096385542168676,0.41418764302059496,0.2047244094488189,0.19424460431654678,0.488,0.15094339622641512,0.15151515151515152,0.389,0.1487603305785124,0.1452991452991453,0.546,0.37333333333333335,0.07843137254901962,0.06870229007633588,0.927,0.029411764705882356,0.13008130081300814,0.0909090909090909,0.2112676056338028,0.16666666666666666,0.022222222222222223,0.12280701754385963,0.2333333333333333,0.19113573407202217,2023,Golden State Warriors,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.9536082474226801,0.7109704641350207,0.6170694864048338,2022-2023,10,2717,,3,0.3075687567780338,-1073.568745533727,0.9718309859154931,0.7003196888064206,0,1.8214285714285714,0.45535714285714285,-0.0357142857142857,0,0.21696428571428575,0.13675634248090507
13866,Tyler Dorsey,SF,0.3076923076923077,DAL,0.023809523809523808,0.0,0.06178489702517163,0.10236220472440945,0.06115107913669064,0.8,0.05660377358490566,0.05303030303030303,0.5,0.08264462809917356,0.042735042735042736,1.0,0.6,0.0,0.0,0.0,0.04411764705882353,0.024390243902439022,0.0374331550802139,0.0,0.0,0.0,0.0,0.0,0.08310249307479224,2023,Dallas Mavericks,0.4696969696969697,0.5555555555555556,0.4553571428571429,0.23214285714285712,0.8324742268041234,0.6476793248945145,0.5490936555891238,2022-2023,7,2725,,2,-0.9571859726038533,3933.396223420101,0.4838709677419355,0.30448682122018284,1,1.2380952380952381,0.41269841269841273,-0.5357142857142857,1,0.5043650793650793,0.27552451206660805
13881,Tyler Herro,SG,0.1923076923076924,MIA,0.7857142857142857,0.8072289156626506,0.7986270022883295,0.5748031496062992,0.5971223021582734,0.439,0.5660377358490567,0.6060606060606061,0.378,0.34710743801652894,0.36324786324786323,0.497,0.354,0.2450980392156863,0.20610687022900764,0.934,0.05882352941176471,0.4065040650406504,0.2887700534759358,0.295774647887324,0.26666666666666666,0.044444444444444446,0.42105263157894735,0.25,0.556786703601108,2023,Miami Heat,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.0,0.7113402061855667,0.5569620253164556,0.5494712990936556,2022-2023,16,2729,,3,0.9133382221512532,-3229.335618971293,0.9710144927536233,2.040061702175225,0,2.8333333333333335,0.7083333333333334,0.011904761904761862,0,0.3577380952380953,0.2047273582358628
13919,Tyrese Haliburton,PG,0.15384615384615397,IND,0.6547619047619048,0.674698795180723,0.7688787185354691,0.5826771653543308,0.539568345323741,0.49,0.5471698113207547,0.5454545454545455,0.4,0.371900826446281,0.3333333333333333,0.572,0.3906666666666666,0.303921568627451,0.2748091603053435,0.871,0.08823529411764706,0.25203252032520324,0.19786096256684493,0.7323943661971831,0.5333333333333333,0.08888888888888889,0.43859649122807015,0.19999999999999998,0.5734072022160664,2023,Indiana Pacers,0.4242424242424242,0.6031746031746033,0.409438775510204,0.4107142857142857,0.8865979381443294,0.7616033755274261,0.44448640483383683,2022-2023,12,2737,,2,0.9740334691689168,-0.0,1.352941176470588,2.1009590664192612,0,2.238095238095238,0.746031746031746,-0.25,0,0.2234126984126984,0.13986988442880657
